GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,PLAYER_ID,FULL_NAME
Shot Area,Restricted Area,60,86,0.698,0,0,0.0,0.698,10,0.75,0.25,0.0,0.0,0.75,0.25,1,1,1,4,4,4,1,7,1,1,4,3,1,1,1627747,Caris LeVert
Shot Area,In The Paint (Non-RA),24,52,0.462,0,0,0.0,0.462,0,0.542,0.458,0.0,0.0,0.542,0.458,3,3,3,4,4,4,3,1,2,2,4,3,3,2,1627747,Caris LeVert
Shot Area,Mid-Range,5,12,0.417,0,0,0.0,0.417,0,0.4,0.6,0.0,0.0,0.4,0.6,6,6,6,4,4,4,6,1,3,3,4,3,6,4,1627747,Caris LeVert
Shot Area,Left Corner 3,6,19,0.316,6,19,0.316,0.474,1,0.0,0.0,1.0,0.0,1.0,0.0,4,4,5,2,2,3,5,6,4,4,2,3,4,6,1627747,Caris LeVert
Shot Area,Right Corner 3,6,16,0.375,6,16,0.375,0.563,0,0.0,0.0,0.833,0.167,0.833,0.167,4,5,4,2,3,2,4,1,4,4,3,2,5,5,1627747,Caris LeVert
Shot Area,Above the Break 3,28,86,0.326,28,86,0.326,0.488,0,0.0,0.0,0.643,0.357,0.643,0.357,2,1,2,1,1,1,2,1,4,4,1,1,2,3,1627747,Caris LeVert
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,1627747,Caris LeVert
Shot Area,Restricted Area,59,79,0.747,0,0,0.0,0.747,3,0.525,0.475,0.0,0.0,0.525,0.475,1,4,2,4,4,4,3,6,1,3,4,2,1,3,202695,Kawhi Leonard
Shot Area,In The Paint (Non-RA),59,121,0.488,0,0,0.0,0.488,4,0.407,0.593,0.0,0.0,0.407,0.593,1,1,1,4,4,4,2,7,2,1,4,2,3,1,202695,Kawhi Leonard
Shot Area,Mid-Range,39,86,0.453,0,0,0.0,0.453,0,0.333,0.667,0.0,0.0,0.333,0.667,4,3,4,4,4,4,4,1,3,2,4,2,4,2,202695,Kawhi Leonard
Shot Area,Left Corner 3,5,13,0.385,5,13,0.385,0.577,2,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,5,5,4,4,2,2,5,5,202695,Kawhi Leonard
Shot Area,Right Corner 3,1,7,0.143,1,7,0.143,0.214,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,3,2,6,5,202695,Kawhi Leonard
Shot Area,Above the Break 3,49,106,0.462,49,106,0.462,0.693,0,0.0,0.0,0.612,0.388,0.612,0.388,3,2,3,1,1,1,1,1,4,4,1,1,1,4,202695,Kawhi Leonard
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,202695,Kawhi Leonard
Shot Area,Restricted Area,3,6,0.5,0,0,0.0,0.5,1,0.667,0.333,0.0,0.0,0.667,0.333,2,2,2,2,3,2,2,6,2,1,2,1,2,1,203458,Alex Len
Shot Area,In The Paint (Non-RA),4,7,0.571,0,0,0.0,0.571,1,0.75,0.25,0.0,0.0,0.75,0.25,1,1,1,2,3,2,1,6,1,1,2,1,1,1,203458,Alex Len
Shot Area,Mid-Range,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,2,3,2,4,1,3,3,2,1,4,3,203458,Alex Len
Shot Area,Left Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,3,1,2,1,3,1,3,3,1,1,3,3,203458,Alex Len
Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,2,3,2,4,1,3,3,2,1,4,3,203458,Alex Len
Shot Area,Above the Break 3,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,2,1,2,4,1,3,3,2,1,4,3,203458,Alex Len
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,2,3,2,4,1,3,3,2,1,4,3,203458,Alex Len
Shot Area,Restricted Area,17,28,0.607,0,0,0.0,0.607,5,0.706,0.294,0.0,0.0,0.706,0.294,1,2,1,4,4,4,1,7,1,1,4,3,1,1,1641721,Maxwell Lewis
Shot Area,In The Paint (Non-RA),6,20,0.3,0,0,0.0,0.3,4,0.5,0.5,0.0,0.0,0.5,0.5,3,3,3,4,4,4,3,6,2,2,4,3,4,2,1641721,Maxwell Lewis
Shot Area,Mid-Range,1,4,0.25,0,0,0.0,0.25,0,1.0,0.0,0.0,0.0,1.0,0.0,6,6,6,4,4,4,6,1,3,3,4,3,6,5,1641721,Maxwell Lewis
Shot Area,Left Corner 3,4,13,0.308,4,13,0.308,0.462,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,2,2,2,3,1,4,3,2,3,3,5,1641721,Maxwell Lewis
Shot Area,Right Corner 3,3,7,0.429,3,7,0.429,0.643,0,0.0,0.0,0.667,0.333,0.667,0.333,5,5,5,3,3,3,5,1,4,3,3,1,5,3,1641721,Maxwell Lewis
Shot Area,Above the Break 3,11,29,0.379,11,29,0.379,0.569,1,0.0,0.0,0.909,0.091,0.909,0.091,2,1,2,1,1,1,2,5,4,3,1,1,2,3,1641721,Maxwell Lewis
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,3,4,3,7,5,1641721,Maxwell Lewis
Shot Area,Restricted Area,2,2,1.0,0,0,0.0,1.0,0,0.5,0.5,0.0,0.0,0.5,0.5,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1630604,E.J. Liddell
Shot Area,In The Paint (Non-RA),1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,3,2,1,2,1,2,1,2,1,1,1,2,1,1630604,E.J. Liddell
Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,2,1,3,1,2,3,1,1,2,3,1630604,E.J. Liddell
Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,2,1,3,1,2,3,1,1,2,3,1630604,E.J. Liddell
Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,2,1,3,1,2,3,1,1,2,3,1630604,E.J. Liddell
Shot Area,Above the Break 3,0,4,0.0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,1,1,1,3,1,2,3,1,1,2,3,1630604,E.J. Liddell
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,2,1,3,1,2,3,1,1,2,3,1630604,E.J. Liddell
Shot Area,Restricted Area,23,39,0.59,0,0,0.0,0.59,4,0.13,0.87,0.0,0.0,0.13,0.87,2,2,2,4,4,4,2,6,2,1,4,2,3,1,203081,Damian Lillard
Shot Area,In The Paint (Non-RA),10,21,0.476,0,0,0.0,0.476,2,0.2,0.8,0.0,0.0,0.2,0.8,4,4,4,4,4,4,4,5,3,3,4,2,4,4,203081,Damian Lillard
Shot Area,Mid-Range,17,34,0.5,0,0,0.0,0.5,0,0.235,0.765,0.0,0.0,0.235,0.765,3,3,3,4,4,4,3,1,1,2,4,2,2,2,203081,Damian Lillard
Shot Area,Left Corner 3,1,6,0.167,1,6,0.167,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,6,1,4,4,3,2,6,5,203081,Damian Lillard
Shot Area,Right Corner 3,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,5,2,3,2,5,1,4,4,2,2,4,5,203081,Damian Lillard
Shot Area,Above the Break 3,41,115,0.357,41,115,0.357,0.535,5,0.0,0.0,0.683,0.317,0.683,0.317,1,1,1,1,1,1,1,7,4,4,1,1,1,2,203081,Damian Lillard
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,203081,Damian Lillard
Shot Area,Restricted Area,8,8,1.0,0,0,0.0,1.0,0,0.625,0.375,0.0,0.0,0.625,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1641726,Dereck Lively II
Shot Area,In The Paint (Non-RA),2,6,0.333,0,0,0.0,0.333,1,1.0,0.0,0.0,0.0,1.0,0.0,2,2,2,1,1,1,2,7,2,2,1,1,2,2,1641726,Dereck Lively II
Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,1641726,Dereck Lively II
Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,1641726,Dereck Lively II
Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,1641726,Dereck Lively II
Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,1641726,Dereck Lively II
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,1641726,Dereck Lively II
Shot Area,Restricted Area,3,7,0.429,0,0,0.0,0.429,2,0.333,0.667,0.0,0.0,0.333,0.667,1,1,1,1,3,1,1,7,1,1,1,1,1,1,1641753,Chris Livingston
Shot Area,In The Paint (Non-RA),1,3,0.333,0,0,0.0,0.333,1,1.0,0.0,0.0,0.0,1.0,0.0,2,2,2,1,3,1,2,6,1,2,1,1,1,2,1641753,Chris Livingston
Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,1,3,1,3,1,3,2,1,1,3,2,1641753,Chris Livingston
Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,1,3,1,3,1,3,2,1,1,3,2,1641753,Chris Livingston
Shot Area,Right Corner 3,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,1,1,1,3,1,3,2,1,1,3,2,1641753,Chris Livingston
Shot Area,Above the Break 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,2,1,3,1,3,2,1,1,3,2,1641753,Chris Livingston
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,1,3,1,3,1,3,2,1,1,3,2,1641753,Chris Livingston
Shot Area,Restricted Area,32,46,0.696,0,0,0.0,0.696,2,0.531,0.469,0.0,0.0,0.531,0.469,1,1,1,3,4,3,1,7,1,1,3,1,1,1,1626172,Kevon Looney
Shot Area,In The Paint (Non-RA),4,16,0.25,0,0,0.0,0.25,1,1.0,0.0,0.0,0.0,1.0,0.0,2,2,2,3,4,3,2,6,2,2,3,1,2,2,1626172,Kevon Looney
Shot Area,Mid-Range,0,7,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,5,3,4,3,5,1,3,2,3,1,5,2,1626172,Kevon Looney
Shot Area,Left Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,3,1,1,1,3,1,3,2,1,1,3,2,1626172,Kevon Looney
Shot Area,Right Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,3,1,1,1,3,1,3,2,1,1,3,2,1626172,Kevon Looney
Shot Area,Above the Break 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,5,3,1,3,5,1,3,2,3,1,5,2,1626172,Kevon Looney
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,3,4,3,5,1,3,2,3,1,5,2,1626172,Kevon Looney
Shot Area,Restricted Area,0,3,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6,2,6,4,4,4,6,6,3,2,4,1,6,2,201567,Kevin Love
Shot Area,In The Paint (Non-RA),2,2,1.0,0,0,0.0,1.0,0,0.5,0.5,0.0,0.0,0.5,0.5,1,3,1,4,4,4,1,1,1,1,4,1,1,1,201567,Kevin Love
Shot Area,Mid-Range,1,2,0.5,0,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,2,3,2,4,4,4,5,6,1,2,4,1,1,2,201567,Kevin Love
Shot Area,Left Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,2,5,2,1,2,1,2,1,3,2,1,1,1,2,201567,Kevin Love
Shot Area,Right Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,2,5,2,1,2,1,2,1,3,2,1,1,1,2,201567,Kevin Love
Shot Area,Above the Break 3,1,7,0.143,1,7,0.143,0.214,0,0.0,0.0,1.0,0.0,1.0,0.0,2,1,2,1,1,1,2,1,3,2,1,1,1,2,201567,Kevin Love
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,4,4,4,6,1,3,2,4,1,6,2,201567,Kevin Love
Shot Area,Restricted Area,65,76,0.855,0,0,0.0,0.855,3,0.646,0.354,0.0,0.0,0.646,0.354,1,2,1,4,4,4,1,6,1,1,4,2,1,1,201572,Brook Lopez
Shot Area,In The Paint (Non-RA),33,60,0.55,0,0,0.0,0.55,4,0.818,0.182,0.0,0.0,0.818,0.182,3,3,3,4,4,4,3,7,2,2,4,2,3,2,201572,Brook Lopez
Shot Area,Mid-Range,16,27,0.593,0,0,0.0,0.593,0,0.875,0.125,0.0,0.0,0.875,0.125,4,4,4,4,4,4,4,1,3,3,4,2,4,3,201572,Brook Lopez
Shot Area,Left Corner 3,2,6,0.333,2,6,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,6,1,4,4,3,2,6,5,201572,Brook Lopez
Shot Area,Right Corner 3,4,5,0.8,4,5,0.8,1.2,0,0.0,0.0,0.75,0.25,0.75,0.25,5,6,5,2,3,2,5,1,4,4,2,1,5,4,201572,Brook Lopez
Shot Area,Above the Break 3,37,101,0.366,37,101,0.366,0.55,0,0.0,0.0,1.0,0.0,1.0,0.0,2,1,2,1,1,1,2,1,4,4,1,2,2,5,201572,Brook Lopez
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,201572,Brook Lopez
Shot Area,Restricted Area,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,4,2,3,1,2,1,2,1,3,1,200768,Kyle Lowry
Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,4,2,3,1,2,1,2,1,3,1,200768,Kyle Lowry
Shot Area,Mid-Range,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2,4,2,2,1,1,1,2,1,1,1,200768,Kyle Lowry
Shot Area,Left Corner 3,1,2,0.5,1,2,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,200768,Kyle Lowry
Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,4,2,3,1,2,1,2,1,3,1,200768,Kyle Lowry
Shot Area,Above the Break 3,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,2,1,2,3,1,2,1,2,1,3,1,200768,Kyle Lowry
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,2,3,2,3,1,2,1,2,1,3,1,200768,Kyle Lowry
Shot Area,Restricted Area,28,37,0.757,0,0,0.0,0.757,2,0.786,0.214,0.0,0.0,0.786,0.214,1,2,1,4,4,4,1,7,1,1,4,1,1,1,1626168,Trey Lyles
Shot Area,In The Paint (Non-RA),5,16,0.313,0,0,0.0,0.313,1,0.8,0.2,0.0,0.0,0.8,0.2,4,3,4,4,4,4,4,5,2,2,4,1,4,2,1626168,Trey Lyles
Shot Area,Mid-Range,2,4,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,5,6,5,4,4,4,6,1,3,3,4,1,5,3,1626168,Trey Lyles
Shot Area,Left Corner 3,8,15,0.533,8,15,0.533,0.8,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,3,2,2,2,3,1,4,3,2,1,3,3,1626168,Trey Lyles
Shot Area,Right Corner 3,2,11,0.182,2,11,0.182,0.273,1,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,3,3,3,5,5,4,3,3,1,5,3,1626168,Trey Lyles
Shot Area,Above the Break 3,16,47,0.34,16,47,0.34,0.511,0,0.0,0.0,1.0,0.0,1.0,0.0,2,1,2,1,1,1,2,1,4,3,1,1,2,3,1626168,Trey Lyles
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,3,4,1,7,3,1626168,Trey Lyles
Shot Area,Restricted Area,41,57,0.719,0,0,0.0,0.719,6,0.61,0.39,0.0,0.0,0.61,0.39,1,2,1,4,5,4,2,7,1,1,4,1,2,1,1630572,Sandro Mamukelashvili
Shot Area,In The Paint (Non-RA),9,20,0.45,0,0,0.0,0.45,2,0.556,0.444,0.0,0.0,0.556,0.444,3,3,3,4,5,4,3,6,2,2,4,1,3,2,1630572,Sandro Mamukelashvili
Shot Area,Mid-Range,2,4,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,5,6,5,4,5,4,6,1,3,3,4,1,6,3,1630572,Sandro Mamukelashvili
Shot Area,Left Corner 3,3,8,0.375,3,8,0.375,0.563,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,4,2,3,2,4,1,3,4,2,1,4,4,1630572,Sandro Mamukelashvili
Shot Area,Right Corner 3,2,11,0.182,2,11,0.182,0.273,0,0.0,0.0,1.0,0.0,1.0,0.0,5,4,5,3,2,3,5,1,3,4,3,1,5,4,1630572,Sandro Mamukelashvili
Shot Area,Above the Break 3,31,86,0.36,31,86,0.36,0.541,1,0.0,0.0,1.0,0.0,1.0,0.0,2,1,2,1,1,1,1,5,3,4,1,1,1,4,1630572,Sandro Mamukelashvili
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,3,4,4,1,6,4,1630572,Sandro Mamukelashvili
Shot Area,Restricted Area,44,55,0.8,0,0,0.0,0.8,5,0.568,0.432,0.0,0.0,0.568,0.432,1,1,1,4,4,4,1,7,1,2,4,3,1,2,1629611,Terance Mann
Shot Area,In The Paint (Non-RA),27,41,0.659,0,0,0.0,0.659,3,0.444,0.556,0.0,0.0,0.444,0.556,2,2,2,4,4,4,2,6,2,1,4,3,4,1,1629611,Terance Mann
Shot Area,Mid-Range,10,24,0.417,0,0,0.0,0.417,0,0.3,0.7,0.0,0.0,0.3,0.7,5,4,5,4,4,4,5,1,3,3,4,3,5,3,1629611,Terance Mann
Shot Area,Left Corner 3,4,21,0.19,4,21,0.19,0.286,1,0.0,0.0,0.75,0.25,0.75,0.25,6,6,6,3,3,3,6,5,4,4,3,1,5,4,1629611,Terance Mann
Shot Area,Right Corner 3,13,24,0.542,13,24,0.542,0.813,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,2,2,2,4,1,4,4,1,3,2,6,1629611,Terance Mann
Shot Area,Above the Break 3,14,40,0.35,14,40,0.35,0.525,0,0.0,0.0,0.929,0.071,0.929,0.071,3,3,3,1,1,1,3,1,4,4,1,1,2,4,1629611,Terance Mann
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,1629611,Terance Mann
Shot Area,Restricted Area,9,16,0.563,0,0,0.0,0.563,4,0.556,0.444,0.0,0.0,0.556,0.444,2,2,2,3,4,3,2,7,1,1,3,1,2,1,1628374,Lauri Markkanen
Shot Area,In The Paint (Non-RA),5,13,0.385,0,0,0.0,0.385,2,0.8,0.2,0.0,0.0,0.8,0.2,3,3,3,3,4,3,3,6,2,2,3,1,3,2,1628374,Lauri Markkanen
Shot Area,Mid-Range,2,7,0.286,0,0,0.0,0.286,0,1.0,0.0,0.0,0.0,1.0,0.0,4,4,4,3,4,3,5,1,3,3,3,1,4,3,1628374,Lauri Markkanen
Shot Area,Left Corner 3,0,5,0.0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,6,3,2,3,6,1,4,3,3,1,6,3,1628374,Lauri Markkanen
Shot Area,Right Corner 3,2,4,0.5,2,4,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,4,6,4,2,3,2,4,1,4,3,2,1,4,3,1628374,Lauri Markkanen
Shot Area,Above the Break 3,14,44,0.318,14,44,0.318,0.477,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,4,3,1,1,1,3,1628374,Lauri Markkanen
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,3,3,1,6,3,1628374,Lauri Markkanen
Shot Area,Restricted Area,79,105,0.752,0,0,0.0,0.752,5,0.544,0.456,0.0,0.0,0.544,0.456,1,2,1,4,5,4,1,6,1,2,4,1,1,2,1630230,Naji Marshall
Shot Area,In The Paint (Non-RA),63,117,0.538,0,0,0.0,0.538,9,0.349,0.651,0.0,0.0,0.349,0.651,2,1,2,4,5,4,2,7,2,1,4,1,2,1,1630230,Naji Marshall
Shot Area,Mid-Range,7,19,0.368,0,0,0.0,0.368,0,0.429,0.571,0.0,0.0,0.429,0.571,4,5,4,4,5,4,5,1,3,3,4,1,5,3,1630230,Naji Marshall
Shot Area,Left Corner 3,5,21,0.238,5,21,0.238,0.357,0,0.0,0.0,1.0,0.0,1.0,0.0,5,4,5,2,2,2,4,1,4,4,2,1,4,4,1630230,Naji Marshall
Shot Area,Right Corner 3,2,16,0.125,2,16,0.125,0.188,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,3,1,6,4,1630230,Naji Marshall
Shot Area,Above the Break 3,14,52,0.269,14,52,0.269,0.404,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,3,1,1,1,3,1,4,4,1,1,3,4,1630230,Naji Marshall
Shot Area,Backcourt,0,5,0.0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,1630230,Naji Marshall
Shot Area,Restricted Area,16,26,0.615,0,0,0.0,0.615,1,0.313,0.688,0.0,0.0,0.313,0.688,1,1,1,4,4,4,1,6,1,1,4,2,1,1,1628997,Caleb Martin
Shot Area,In The Paint (Non-RA),2,17,0.118,0,0,0.0,0.118,3,0.0,1.0,0.0,0.0,0.0,1.0,3,2,3,4,4,4,4,7,3,3,4,2,6,3,1628997,Caleb Martin
Shot Area,Mid-Range,6,13,0.462,0,0,0.0,0.462,0,0.5,0.5,0.0,0.0,0.5,0.5,2,3,2,4,4,4,2,1,2,2,4,2,2,2,1628997,Caleb Martin
Shot Area,Left Corner 3,2,7,0.286,2,7,0.286,0.429,0,0.0,0.0,0.5,0.5,0.5,0.5,3,4,3,1,1,1,3,1,3,4,1,1,3,4,1628997,Caleb Martin
Shot Area,Right Corner 3,1,4,0.25,1,4,0.25,0.375,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,5,2,3,2,5,1,3,4,1,2,3,5,1628997,Caleb Martin
Shot Area,Above the Break 3,1,5,0.2,1,5,0.2,0.3,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,5,1,3,4,1,2,3,5,1628997,Caleb Martin
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,3,4,4,2,6,5,1628997,Caleb Martin
Shot Area,Restricted Area,10,15,0.667,0,0,0.0,0.667,3,0.9,0.1,0.0,0.0,0.9,0.1,1,1,1,3,4,3,1,7,1,2,3,1,1,2,1628998,Cody Martin
Shot Area,In The Paint (Non-RA),4,8,0.5,0,0,0.0,0.5,1,0.25,0.75,0.0,0.0,0.25,0.75,2,4,2,3,4,3,2,5,3,1,3,1,4,1,1628998,Cody Martin
Shot Area,Mid-Range,3,7,0.429,0,0,0.0,0.429,0,1.0,0.0,0.0,0.0,1.0,0.0,3,5,3,3,4,3,3,1,2,3,3,1,2,3,1628998,Cody Martin
Shot Area,Left Corner 3,2,9,0.222,2,9,0.222,0.333,0,0.0,0.0,1.0,0.0,1.0,0.0,4,3,4,1,2,1,3,1,4,3,1,1,3,3,1628998,Cody Martin
Shot Area,Right Corner 3,1,11,0.091,1,11,0.091,0.136,2,0.0,0.0,1.0,0.0,1.0,0.0,5,2,5,2,1,2,5,6,4,3,2,1,4,3,1628998,Cody Martin
Shot Area,Above the Break 3,0,7,0.0,0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,6,3,3,3,6,1,4,3,3,1,6,3,1628998,Cody Martin
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,3,3,1,6,3,1628998,Cody Martin
Shot Area,Restricted Area,28,40,0.7,0,0,0.0,0.7,6,0.893,0.107,0.0,0.0,0.893,0.107,1,1,1,3,4,3,1,7,1,1,3,1,1,1,1630231,KJ Martin
Shot Area,In The Paint (Non-RA),15,25,0.6,0,0,0.0,0.6,2,1.0,0.0,0.0,0.0,1.0,0.0,2,2,2,3,4,3,2,6,2,2,3,1,2,2,1630231,KJ Martin
Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,3,4,3,5,1,3,2,3,1,5,2,1630231,KJ Martin
